CIP1,CIP2,CIP3,LIBELLE,TVCODE,CESSION,PUBLIC
3338220100093,8353347,,PHYTOSPECIFIC RELAXER INDEX 1 KIT/1,2,23005,0
3338220100109,8358310,,PHYTOSPE PHYTORELAXER INDEX2 KIT/1,2,23522,0
3338220100222,2134288,,PHYTOSPECIFIC SH DEMEL MAGIQ F/400ML,2,8657,0
3338220100192,8358327,,PHYTOSPE MASQ HYDR RICHE T/200ML,2,0,0
3338220100178,8362346,,PHYTOSPECIFIC BAIN CR ULTRA REPAR /200ML,2,8740,0
3338220100208,8362352,,PHYTOSPECIFIC ULTRA LISSANT MASQ T/200ML,2,10848,0
3338220100017,8362369,,PHYTOSPECIFIC PHYTOCROISS SPRAY F/50ML,2,23498,0
3338220100055,8362375,,PHYTOSPECIFIC HYDRA BOUCLES SH T/150ML,2,0,0
3338220100239,8363446,,PHYTOSPE MISS SPR DEMEL MAGIQ F/200ML,2,8889,0
3338220100116,8363452,,PHYTOSPE BAOBAB CHVX CORP BAIN HLE/100ML,2,11243,0
3338220100079,8363469,,PHYTOSPECIFIC ULTRA LISSANT SH T/150ML,2,6904,0
3338220100185,8363475,,PHYTOSPECIFIC HYDRA BOUCLES MASQ T/200ML,2,6864,0
3338220100260,8368254,,PHYTOSPECIFIC MISS SUPER MAGIQ CR/125ML,2,8813,0
3338220100048,8370021,,PHYTOSPECIFIC SH ULTRA REPARATEUR/150ML,2,6907,0
3338220100024,8378726,,PHYTOSPE TRAITANT CAPENERGY CHVX/ONGL120,2,16207,0
3400932886227,3288622,,FORTRANS PDRE SOL BUV SACH B/4,0,0,0
3338220100130,8398338,,PHYTOSPE BEAUTE CR HYDR COIFFANT T/125ML,2,5439,0
7523095,0,,PHYTOSPECIFIC LAIT HYDR OPTIM T/150ML,2,5559,0
3825451,8794726,,GAVISCONELL MENTHE SS SUSP BUV SACH B/12,0,6247,8355
3400927895814,2789581,,HYDROXYZINE MYLAN 25MG CPR PELL SEC B/30,0,0,0
2034003,4004555,2263749,PHYTORAL 200MG CPR B/10,0,3462,4630
2033995,4004549,2263732,PHYTORAL 2% PDE T/15G,0,1400,1870
7523126,0,,PHYTOSPECIFIC MASQ NUTR INTENSE F/200ML,2,11844,0
3400936666795,3666679,3666679,IMODIUM LINGUAL 2MG LYOPH B/12,0,5432,7265
3641490,0,,IMUREL 50MG CPR PELL B/100,0,16534,22120
3400932867417,3286741,3286741,ISOPTINE 240MG LP CPR B/30,0,4082,5460
3400933898663,3389866,,LAMICTAL 100MG COMP BTE 30,0,9334,12485
3400933898434,3389843,,LAMICTAL 25MG CPR B/30,0,3939,5270
3400937627276,3762727,,LAMOTRIGINE BIOG 50MG CPR B/30,0,5384,7200
3057147,0,,LARGACTIL 4% GTTE BUV F/30ML,0,2846,3825
3400933257026,3325702,,LEDERFOLINE 15MG COMP B/30,0,13548,18125
3400934797187,3479718,,LEDERFOLINE 25MG CPR  B/30,0,20432,27335
3400934754944,3475494,,LEDERFOLINE 5MG COMP B/30,0,6652,8900
3400934783401,3478340,3478340,LEVOTHYROX 100MCG CPR SEC B/30,0,1276,1705
8061892,0,,PHYTORAL 2% SH F/100ML,0,2121,2835
4812829,0,,PHYTO SOMMEIL CPR B/30,2,8429,0
9614399,0,,PHYTOSPECIFIC FLUID POINTE SECH SPR100ML,2,10675,0
3401397285945,8327479,,PHYTOSPECIFIC BME AP SH RESTRUCT F/200ML,2,11957,0
4593770,0,,PHYTOSPECIFIC KIT COLORATION BRUN/1,2,10264,0
3401566623639,6662363,,ACIDE SALICYLIQUE PDRE T/250G,0,15485,20715
9627261,0,,PHYTOSPECIFIC CR HYDR COIFF T/125ML,2,8364,0
3400934573491,3457349,,ACTIVIR 5% CR DERMIQUE T/2G,0,3534,4725
4221063,0,,PHYTOSPECIFIC CR ULTRA REPAR NUIT /75ML,2,17619,0
3400936157712,3615771,,ACTONEL 35MG CPR PELL B/4,0,11800,15785
9622909,0,,PHYTOSPECIFIC COLOR EMULS MOKA F/100ML,2,9137,0
3857250,0,,ADENURIC 120MG CPR PELL B/28,0,12499,16720
3000000623831,8450613,,FUCLO 1G PDRE SOL INJ F/1 + SOLV/20ML,0,1808,2415
3400936513013,3651301,,LYRICA 100MG GEL B/84,0,34613,46415
3990000003118,8424076,8182199,PILL-72 CPR B/1,0,1549,2070
2262589,8228665,,PINKOO EAU DIGESTIVE ET TONIQ F/120ML,0,1483,1980
3266069,0,,PIPRAM FORT 400MG CPR BT 10,0,3402,4550
3000000658703,8463952,,"PIPRATAZ 4,5G IV PDRE PR INJ F/1",0,6898,9230
2299641,8039680,2299641,PIROXEN 20MG AMP INJ 1ML B/2,0,856,1145
8082210,0,2284088,PIROXEN 20MG CPR DISP B/12,0,2046,2735
3396889,0,,PIROXICAM PFIZER 20MG CPR DISP CPR F/15,0,2126,2845
8228671,0,,PISSETTE PLASTIQUE 500ML DID,2,2392,0
8228719,0,,PISSETTE PLAS.COL DE CYG.250ML,2,1864,0
3000000494899,8529527,,PISSETTE PLAS COL DE CYGNE 500ML,2,2374,0
3206110,0,,PIVALONE GTTE NASAL  SOL  F/10ML,0,1460,1950
3000000145081,8005623,8117658,PLAEVZ 50MG CPR B/4,0,2579,3450
3400930838198,3083819,,PLAQUENIL 200MG CPR BTE 30,0,0,0
3400936513303,3651330,,LYRICA 300 MG GEL B/56,0,29158,39100
3400930000649,3000064,,A 313 50000UI CAPS MOLLE B/30,0,2034,2720
3400931796435,3179643,,ANCOTIL 500MG CPR T/100,0,39653,53055
8025235,0,,PLASIR 50MG CPR B/2,0,1293,1730
3000000504901,0,,PLASMION SOL INJ POCH SANS PVC/500ML /1,0,6216,8315
3400957938734,5793873,,PLASMION SOL INJ POCH SANS PVC/500ML/20,0,89341,119540
3000000546437,8436665,,PLASMOCUR 40MG/320MG CPR B/9,0,1732,2315
3000000546475,8436671,,PLASMOCUR 90MG/720MG SUSP BUV F/60ML,0,1433,1915
3000000546512,8436688,1260711,PLASMOCUR 135MG/1080MG SUSP BUV F/90ML,0,1779,2380
3000000565803,8440224,,PLASMOCUR 40MG/320MG CPR SEC B/12,0,2317,3465
3582911100040,3479457,3506444,PLAVIX 75MG COMP B/28,0,11849,15855
3224148,0,,PLITICAN INJ AMP 2ML BT 6,0,3635,5435
8077485,0,,PNEUMOXOL 15MG/5ML SOL BUV F/100ML,0,1647,2200
8077539,0,,PNEUMOXOL 30MG/5ML SOL BUV F/100ML,0,2234,2985
3000000632154,8453037,,PODOCEF 100MG CPR PELL B/10,0,3195,4275
3000000632208,8453043,,PODOCEF 200MG CPR PELL B/10,0,3989,5335
6181907,0,,POIRE LAV COL MASSIF 190ML N8,0,6549,0
3400936658752,3665875,,"COVERSYL 2,5MG CPR PELL B/30",0,2890,3865
3400927926143,2792614,,MINOXIDIL BAILLEUL2% SOL APPL CUT F/60ML,0,3565,4770
6057515,0,,POIRE LAV BOUT EFFILE 100ML N6,0,3996,0
4779569,0,,POIRE LAV BOUT EFFILE 65ML N4,0,2509,0
3400936891203,3689120,,MINOXIDIL BAILLEUL5% SOL APPL CUT F/60ML,0,4460,5965
3000000804445,8476162,,IBERTIN 1G/125MG PDRE SUSP BUV SACH/12,0,4129,5525
3400934227301,3422730,3422730,POLARAMINE 2MG CPR SEC B/20,0,878,1175
3094904500046,8315482,,POLIDENT COREGA GOUT NEUTRE CR T/40G,2,3095,0
3990000014688,8090764,2267606,MYCODERME 1% CR T/40G,0,1686,2255
3094905000804,8374964,,POLIDENT ORIGINAL CR ADHESIVE T/40G,2,3928,0
3153342,0,,"POLYDEXA SOL AURIC FL 10,5ML",0,1331,1780
3990000014701,8090899,2267658,MYCODERME 1% PDRE F/30G,0,2222,2970
3532281659600,8612493,,PRESERV MANIX SKYN SELECTION B/10,0,4838,0
3342959,0,,ACULAR 5% COLLYRE,0,2072,2770
3000000258453,8050457,8152318,ABZ 200MG/5ML SUSP BUV F/10ML,0,462,615
3085020,0,,POLYGYNAX OVULE BT * 6 *,0,1756,2345
2003824,3360266,,POLYGYNAX CAPS VAG B/12,0,3247,4340
3143237,0,,POLYGYNAX VIRGO CAPS GYNEC BT6,0,1746,2335
3000000258538,8050782,,MO-FLOREN COLLYRE F/5ML,0,2141,2865
3000000492864,8431811,1236951,RAPINATE 60MG PDRE SUSP INJ B/1,0,819,1095
8022030,0,,POLYIONIQUE GLUCOSE 5% POCH/250ML,0,728,976
8022610,0,,POLYIONIQUE GLUCOSE 5% POCH/500ML,0,852,1141
3400949483518,4948351,,POLYGYNAX CAPS VAG B/6,0,2154,2880
3000000101469,8001766,,POLYVIDONE IODEE F/200ML,0,1164,0
5291213001426,8003966,,POLYVITA M SOL INJ AMP 10ML B/5,0,2069,2765
3000000161401,8008136,8124871,POLYFRESH COLL F/10ML,0,2588,3460
3085244,0,,PONSTYL 250MG GEL B/20,0,2287,3060
8013278,0,,PONSTYL FORT 500MG CPR B/20,0,2015,2695
3000000620588,8446066,,RAPINATE 120MG IM/IV PDR INJ F/1+SOLV/2,0,1641,2195
2263755,8254504,2263755,POSITON CR T/30G,0,2011,2690
2263761,8254510,2453761,POSITON ONGUENT T/30G,0,2011,2690
3000000602775,8444038,1247071,"POSTPILL 1,5MG CPR B/1",0,668,995
3196050,0,,POTASSIUM CH 10% 10ML AMP B100,0,0,0
6261842,0,,"POTASSIUM PERM SACH 0,50 B/100",2,11944,0
5541019,0,,POTASSIUM CH 10% 10ML AMP B/10 ANF,0,3352,4485
8043150,0,,POTA+MAG BIOFAR CPR EFFV T/20,2,2357,0
3401574302878,7430287,,POTASSIUM IODURE 1KG,0,84023,112425
3000000195239,8015395,,POTASSIUM CHLORIDE 10% AMP 10ML B/50,0,0,0
2031476,8012273,,POTENCIATOR AMP BUV 10ML B/20,2,4643,0
3000000275986,8367993,,POT VISSANT BLANC 65ML,2,452,0
2261147,6395815,,POT VISSANT BLANC 100ML,2,866,0
2261621,6395838,,POT VISSANT BLANC 150ML,2,1030,0
6395850,0,,POT VISSANT BLANC 250ML,2,1163,0
3000000541715,8438411,,PANADOL ADVANCE 500MG CPR PELL SEC B/16,0,648,865
3242643,0,,PRAXILENE 200MG CPR BT 20,0,2413,3225
3400930059876,3005987,,SYMBICORT RAPIH 200MCG/6MCG DOSE/120,0,22544,30160
8000614,8421155,,PRAZOL 20MG GEL 2BL7,0,2550,3410
8000643,0,,PRAZOL 20MG GEL 4BL7,0,3876,5185
2019570,0,,PREGNATAL CPR BT 30,0,2258,3020
3000000424186,8424610,8181337,PREGASAFE 150MG GEL B/30,0,7738,10350
3000000424223,8424627,8181320,PREGASAFE 75MG GEL B/30,0,6266,8380
3400930040416,3004041,,PREGABALINE ARROW 75MG GEL B/56,0,8780,11745
3000000239469,8356943,,PREMIUM 1 LAIT INFANTILE PDRE B/400G,0,3535,0
3000000239506,8356966,,PREMIUM 2 LAIT INFANTILE PDRE B/400G,0,3535,0
3041090,8508442,,PRENURSIE LAIT INFANTIL B/400G,0,7205,0
3400930067857,3006785,,TIAPRIDE MYL 100MG CPR SEC F/20 PDA,0,1742,2350
8300670,0,,PRE NURSIE 400G,0,7205,0
3000000054970,8312035,,PRENAN LAIT PDRE B/400G,0,4557,0
3000000248270,8359321,8160401,PRENATAL DENK CPR B/30,2,2858,0
4031571061592,8397439,,PRENATAL + DENK DHA CPR/30 GEL/30,2,9456,0
3000000630907,8599002,,PRESERV PRESA PRESENTOIR DE 12 B/3,0,4397,0
3532281638506,5112726,,PRESERV MANIX SKYN KING SIZE B/10,0,6224,0
6676112,8579034,,PRESERV MANIX CONTACT B/6,0,2030,0
3400930166338,3016633,,"TIMOPTOL LP 0,50% COLLYRE F/2,5ML",0,5146,6885
3226526,0,3226526,TRANDATE 200MG CPR BT 30,0,3944,5275
3401574195647,7419564,,ACIDE SALICYLIQ PULV PQ/1KG,0,44591,59660
8229676,0,,PRESERV DOMINO MENTHE /6,0,1634,0
8494036,0,,PRESERV DOMINO FRAISE /6,0,1634,0
8229682,0,,PRESERV DOMINO VANILLE/6,0,1634,0
8229788,0,,PRESERV DOMINO NATURE /6,0,1634,0
8260930,0,,PRESERVATIF INNOTEX PLUS B/3,0,603,0
3400937485326,3748532,,ADOPORT 1MG GEL B/50,0,51806,69315
7685840,8578721,,PRESERV MANIX XTRA PLEASURE/3,0,937,0
3400935377692,3537769,,AMIODARONE BIOGARAN 200MG CPR SEC B/30,0,5148,6885
3400936863637,3686363,,ANESDERM 5% CR T/5G,0,0,0
3400926939939,2693993,,ASPIRINE PROTECT 100MG CPR GAST B/30,0,1349,1805
3400930010419,3001041,,"ACCOFIL 30MU/0,5ML SER PRER SOL INJ/1",0,0,0
8006290,0,,AMOXYPEN 250MG SUSP BUV F/60ML,0,0,0
3400932454006,3245400,,ARTISIAL SOL PULV SPR/100ML,0,2991,4000
3400934563218,3456321,,"ALPRAZOLAM ARROW 0,50MG CPR SEC B/30",0,0,0
3400933117238,3311723,,ALPRESS LP 5MG CPR BT 30,0,11703,15655
3400930033289,3003328,,AMIKACINE MYLAN 250MG PDR S INJ F/7ML/20,0,0,0
3400935192059,3519205,,AMILORIDE HYDROCHLOROTHIAZ TEVA CPR B/30,0,1882,2515
8283575,0,,PRESERV INNOTEX COCKTAIL B/3 F/A,0,595,0
8283581,0,,PRESERV INNOTEX RETARDANT B/3 F/A,0,546,0
8283598,0,,PRESERV INNOTEX NATURAL B/3 F/A,0,541,0
4500544,8578767,,PRESERV MANIX XTRA PLEASURE/12,0,5203,0
4008500060247,8436530,,ANDROTARDYL 250MG IM S INJ AMP/1ML/1 EXP,0,4800,6420
8292568,0,,PRESERV INNOTEX FEELING FREE B/3,0,2162,0
3400938792577,3879257,,ARCOXIA 60MG CPR B/28,0,5469,7315
4518544,8578773,,PRESERV MANIX KING SIZE B/3,0,888,0
3400956545452,5654545,,ADRENALINE RND 1MG/ML SOL INJ AMP/1ML/10,0,6454,8635
3400932644490,3264449,,"XANAX 0,25MG CPR SEC. BTE 30",0,0,0
3400939131788,3913178,,"VENLAFAXINE EG LP 37,5MG GEL B/30",0,0,0
3400939081601,3908160,,"VENLAFAXINE TEVA LP 37,5MG GEL B/30",0,0,0
3748236,0,3748236,TRANDATE 200MG CPR PELL B/180,0,22206,29710
3400935357014,3535701,,TRILEPTAL 150MG CPR B/50,0,6971,9350
8299949,0,,PRESERV SURE VANILLE B/3,0,444,0
8299978,0,,PRESERV SURE FRAISE B/3,0,444,0
8200017,0,,PRESERV SURE FIN NATURE B/3,0,444,0
4805456,8578885,,PRESERV MANIX ULTRA PROTECT B/12,0,4046,0
4787468,8578891,,PRESERV MANIX CONTACT 3 B/3,0,900,0
8244055,0,,PRESERV PRUDENCE PLUS B/12,0,713,0
3400935357243,3535724,,TRILEPTAL 300MG CPR B/50,0,13923,18670
8257224,0,,PRESERV GAGNANT POCH/3,0,474,0
4787474,8579005,,PRESERV MANIX SUPREME B/10,0,4920,0
3400937201148,3720114,,"TENORETIC 50MG/12,5MG CPR PELL SEC B/90",0,11892,15910
3000000677445,8627253,1506061,AQUALARM UP INTENSIV SOL OPHT F/10ML,2,3753,0
5112732,8574692,,PRESERV MANIX SKYN ORIGINAL B/10,0,6240,0
3532281639503,5112749,,PRESERV MANIX SKYN EXTRA LUBRIFIE B/10,0,5766,0
3000000099100,8323139,,PRESERV DOMINO NERVURE PERLE ANATOMIQ/6,0,1634,0
5011831087615,8341261,,PRESERV MANIX SKYN ORIGINAL B/2,0,937,0
3532281631705,8341278,,PRESERV MANIX SKYN ORIGINAL B/20,0,8974,0
3532281403203,8113991,,PRESERV MANIX SUPER RESERV LUBRIF CART/4,0,936,0
3532281658504,8359373,,PRESERV MANIX SKYN INTENSE FEEL B/10,0,5736,0
3532281659501,8359226,,PRESERV MANIX SKYN SELECTION B/9,0,4683,0
3532281460503,8377968,,PRESERV MANIX SKYN ELITE B/10,0,6125,0
3760091860002,8381846,,PRESERV DOMINO MENTHE B/12,0,0,0
3532281612704,8387369,,PRESERV MANIX ENDURANCE B/14,0,5034,0
3532281410706,8387412,,PRESERV XTRA PLEASURE B/14,0,4168,0
3532281664505,8392927,,PRESERV MANIX SKYN COCKTAIL CLUB B/9,0,4925,0
3000000370414,8415663,,PRESENTOIR DODIE,2,0,0
5011831076855,8517719,,PRESERV CONTEMPO BAREBACK ULTRA FIN B/3,0,460,0
5011831087196,8517725,,PRESERV CONTEMPO FLAVOURS B/3,0,464,0
5011831076893,8517731,,PRESERV CONTEMPO WET N WILD XTR LUBRIF/3,0,443,0
3000000527948,8544596,,PRESERV INTIMY HAUTE TOLERANCE B/6,0,1559,0
3000000527986,8544604,,PRESERV INTIMY PLAISIR PROLONGE B/6,0,1603,0
3000000528181,8544656,,PRESERV DOMINO XL B/6,0,0,0
3401543580009,4358000,,PRESERV INNOTEX CLASSIC B/12X3 F/A,0,6642,0
3401542893681,4289368,,PRESERV INNOTEX COCKTAIL B/12X3 F/A,0,0,0
3401500001080,108,,PRESERV INNOTEX PLUS B/12X3 F/A,0,0,0
3401542893513,4289351,,PRESERV INNOTEX RETARDANT B/12X3 F/A,0,0,0
3000000574584,8561407,,PRESERV INNOTEX CLASSIC B/3 F/A,0,593,0
3000000575086,8561620,,PRESERV KISS CLASSIC B/3,2,127,0
3000000575123,8561637,,PRESERV KISS MENTHE B/3,2,146,0
3000000575161,8561643,,PRESERV KISS FRAISE B/3,2,146,0
3000000575208,8561666,,PRESERV KISS BANANE B/3,2,146,0
3000000626573,8595228,,PRESERV GAGNANT VANILLE POCH/3,0,474,0
3000000626627,8595234,,PRESERV GAGNANT MENTHE POCH/3,0,474,0
3000000626726,8595257,,PRESERV GAGNANT FRAISE POCH/3,0,474,0
3000000632048,8599864,,PRESERV KISS FRESH B/3,2,146,0
3000000632093,8599870,,PRESERV KISS PASSION B/3,2,146,0
3352712007493,8618596,,ARNICREME BOIRON CR T/70G,0,0,0
3782322,0,3782322,"PRETERAX 2,5MG/0,625MG CPR PELL B/30",0,7706,10310
3000000036860,8089436,,PREZAR 50MG CPR PELL SEC B/14,0,4370,5845
3400922269610,2226961,,PRILIGY 60MG CPR PELL B/3,0,25446,34045
3181568,0,,PRIMALAN 5MG CPR SECAB BT 14,0,1902,2545
3400937013871,3701387,,ATROPINE SULF AGUET 1MG SOL INJ/1ML B/10,0,8507,11380
3577056016783,3263680,,PRIMALAN 30MG SP + CUILL F/60ML,0,1369,1830
7640107850141,8573066,,AUDISPRAY AD SOL AURIC SPR 50ML,0,6278,8400
3086143,0,,"PRIMPERAN 0,1% SOL BUV EDULC AD F/200ML",0,1257,1680
7640107850622,8446505,,AUDISPRAY SOL AUR ENF SPR F/25ML,0,5881,7865
3400936341654,3634165,,BACTROBAN 2% PDE NAS T/3G,0,0,0
3400932902866,3290286,,BECOTIDE 250MCG AERO 200 DOSES,0,0,0
3400938947137,3894713,,"BETAMETHASONE EG 0,05% S BUV GTE F/30ML",0,0,0
3395832,0,,PRIMALAN 10MG CPR SEC B/14,0,3030,4055
3000000153215,8006717,,BIBLOC 5MG CPR PELL B/30,0,0,0
7089948,0,,PRIMACARD TEST GROSSESSE,0,1871,0
7188679,0,,PRIMATIME TEST D OVULATION B/5,0,9526,0
3400932513819,3251381,,BILTRICIDE 600MG CPR PELL F/6,0,0,0
8281122,0,,PRIM AGE CR ULTRA NOUR T/150ML,2,5663,0
3400939315843,3931584,,"BIPRETERAX 10 MG/2,5 MG CPR PELL B/90",0,0,0
3482815,0,,BIRODOGYL COMP B/10,0,0,0
3000001014836,8492534,,"BISOPROLOL GH 2,5MG CPR B/30",0,0,0
3400935940698,3594069,3594069,"CATAPRESSAN 0,15MG CPR B/30",0,2423,3240
3400932636808,3263681,,PRIMALAN 30MG SP+PIPETTE F/60ML,0,0,0
3487623,0,,DEPAKOTE 250MG CPR B/30,0,0,0
3544427,0,,DEPAKOTE 500MG CPR B/90,0,0,0
3400936985155,3698515,,DUROGESIC 12MCG/H PATCH B/5,0,0,0
3400934238307,3423830,,DUROGESIC 25MCG/H PATCH B/5,0,0,0
3400949914302,4991430,,FENTANYL BGR 25MCG/H DISP TRANSDERM B/5,0,0,0
3400933851767,3385176,,GAVISCONELL SUSP BUV SS MENTH SACH10ML24,0,7349,9855
3400933277826,3327782,,KALEORID LEO LP 1000MG CPR B/30,0,0,0
3400935602251,3560225,,KEPPRA 1000MG CPR PELL B/60,0,41365,55429
3000000182680,8339034,,PRIMALAC PREMIUM 3 LAIT PDRE B/400G,0,3996,0
3000000182727,8339040,,PRIMALAC PREMIUM 2 LAIT PDRE B/400G,0,3996,0
3000000182765,8339057,,PRIMALAC PREMIUM 1 LAIT PDRE B/400G,0,3996,0
3000000182802,8339063,,PRIMALAC AC 0-12 MOIS LAIT PDRE B/400G,0,4687,0
3000000182840,8339086,,PRIMALAC AR 1 LAIT PDRE B/400G,0,4687,0
3000000182888,8339092,,PRIMALAC AR 2 LAIT PDRE B/400G,0,4687,0
3000000278208,8368366,,PRIMALAC LF S/LACT 0-12MOIS LAIT PDR400G,0,4973,0
4008500060322,8060349,8169299,PRIMOLUT-NOR 10MG CPR B/30,0,1474,1970
3990000007079,8066607,,"PRIMIGYN 0,5MG GEL STER SER/2,5ML+CATH",0,5802,7760
3129384,0,2027150,PRINCI B FORT CPR B/30,0,3427,4585
3400935137340,3513734,,"PRIORIX PDRE INJ+AIG/2+SER PER0,5ML B/1",0,10138,13560
8024402,0,,PRIVITUS SUSP BUV F/200ML,0,2957,3955
2038260,4004650,,PROBITOR 20MG GEL B/14,0,2248,3005
8021007,0,,PROCOMIL 5MG CPR DRAG B/30,0,3804,5090
2001618,0,,PROCOMIL CREME T/5G,0,1408,1880
2001630,0,2001630,PROCOMIL FL SPRAY 15G,0,4525,6055
3000000048207,8311030,,PRODIFA DIFFUS PARFUM /1,2,26052,0
3000000048245,8311047,,PRODIFA AEROSOL POUR DIFFUS F/250ML,2,3864,0
3138905,0,3138905,PROFENID 50MG GEL B/24,0,1432,1915
3282594,9999513,,PROFENID LP 200MG CPR B/14 EXP,0,3581,4790
3400949510405,4951040,,KEPPRA 500MG CPR PELL B/60 (ADP3),0,24728,33160
3179293,0,3179293,PROFENID 100MG SUPPO BT 12,0,1775,2375
3400933302061,3330206,,PROFENID 100MG CPR PELL B/30 EXP,0,2445,3270
3466035,0,,PROFENID 100MG/2ML AMP INJ B/2,0,1259,1685
2292426,8044741,2292426,PROFENOL CPR B/20,0,1237,1655
2292432,8044758,2292432,PROFENOL SUSP BUV F/100ML,0,1532,2050
5574668,0,,PROFENID 100MG PDRE SOL INJ IV F/50,0,0,0
3582911100521,8002837,,"PROFENID 0,1% SUSP BUV F/150ML",0,2051,2740
8024477,0,,PROFER 800MG/15ML SOL BUV AMP B/10,0,3879,5190
3752249,0,,PROFEMIGR 150MG CPR SEC B/10,0,1740,2325
3400933789862,3378986,,NEURONTIN 100MG GEL B/90,0,7276,9750
3400933790172,3379017,,NEURONTIN 300MG GEL B/90,0,14327,19165
3131412,0,3131412,PROGESTOGEL GEL EXT T/80G,0,3548,4745
3400930959695,3095969,,SERESTA 50MG CPR SECAB BT 20,0,0,0
3000000148396,8005942,8117517,PROGLAU 20MG/ML COLL F/5ML,0,3878,5185
4008500060155,8060295,,PROGESTERONE RET PHA 500MG INJ AMP2ML /3,0,5100,6820
4008500060353,8068078,8162297,PROGYNOVA 2MG CPR B/20 ANF,0,3505,4690
8082931,0,,PROKEFEN 100MG PDR INJ B/1,0,594,795
8083008,0,8102711,PROKEFEN 100MG CPR DISP B/30,0,1122,1500
3000000023648,8087555,8103768,PROKEFEN 100MG SUPPO B/10,0,1093,1460
3000000095737,8000241,,PROLOXCIN CPR B/10,0,377,505
3000000095775,8000258,,PROLOXCIN CPR B/100,0,2055,2755
8069190,0,8102409,PROMONGYL 1G CPR PELL SEC B/2,0,1440,1925
8083563,0,,PROMTO 20MG CPR B/10,0,3425,4595
3000001115595,8497572,1696001,NODIAR 3G PDR SOL SACH B/10,0,818,1090
8096241,0,,PROPANOLOL 40MG CPR B/1000,0,0,0
9000438,0,9000438,PROPOFAN GEL B/15,0,1738,2325
3400933569969,3356996,,PROPRANOLOL TEVA 40MG CPR B/50,0,1241,1660
3400956099931,5609993,,PROPOFOL FRESENIUS 10MG EMULS AMP20ML/5,0,7901,10570
3086930,0,,PRORHINEL SOL NAS 10ML AMP B/10,0,7445,9960
3000001115694,8497589,1696011,NODIAR 3G PDR SOL SACH B/30,0,2349,3140
3401560315189,6031518,,PROSTAMOL CAPS MOLLE CONF URINAIRE B/30,2,17897,0
3000000626078,8450783,,PROSTALEN LP 10MG CPR B/30,0,5402,7225
6034827,6425114,,REMD PROTEGE BIBERON BTE CIEL,2,7021,0
8264945,0,,PROTECTIV PRESERVATIF F B/25,2,75,0
2269634,8034978,,PROTOP 20MG GEL B/14,0,6431,8605
8036782,0,,PROTON 20MG GEL B/14,0,10012,13395
8070796,0,2262454,"PROTEC PILL 1,5MG CPR B/1",0,1294,1730
3990000002838,8437630,,PROTEXIUM 20MG CPR GAST RES B/30,0,3019,4035
3990000002845,8437647,,PROTEXIUM 40MG CPR GAST RES B/30,0,3877,5185
3000000254516,8039786,,KETAMINE 50MG/5ML SOL INJ AMP 5ML B/25,0,0,0
8019507,0,,PROVULA CPR B/10,0,3343,4485
4008500115107,8064695,3190308,PROVIRON 25MG CPR B/20,0,3250,4345
3582910063506,8421250,,PROXACIN 750MG CPR B/10,0,0,0
3400935281968,3528196,,VICKS VAPORUB PDE P/100G,2,16385,0
2029410,0,,PRUREX CR DERMIQ TB 40G,0,1370,1830
7924581,8756074,,PSORILYS FL POMPE 500ML,2,10954,0
3000000556924,8438813,1253341,PUDOX 40MG/5ML PDRE SUSP BUV F/60ML,0,3038,4060
3000000556962,8438836,1253321,PUDOX 100MG CPR PELL B/10,0,2582,3455
3000000557006,8438842,8438842,PUDOX 200MG CPR PELL B/10,0,3441,4600
3400937124393,3712439,3712439,LERCAN 20MG CPR PELL B/30,0,3778,5055
3400934658570,3465857,3465857,STILNOX 10MG CPR B/14,0,2099,2805
3400930065662,3006566,,LEVOTHYROX 50MCG CPR SEC B/30,0,1091,1465
3288993,0,,PULMOSERUM SOLT BUV FL200ML GM,0,1666,2230
3160929901080,8611720,,SEDASTERIL+ CR LAVANTE F/250ML,2,3260,0
3373569,0,,PULMICORT 1MG/2ML SUSP AERO/20,0,23750,31775
3372713,0,3372713,"PULMICORT 0,5MG/2ML UNID B/20",0,16793,22470
3782888,0,,PULMODEXANE 30MG CPR PELL B/12,0,1113,1485
3000000428221,8425325,,"PULMOFIRST 62,5MG CPR PELL B/10",0,8543,11430
3000000505151,8433224,,PULMOFIRST 125MG CPR PELL B/10,0,0,0
3760162573619,8613736,,SPECIAL KID MULTIVITAMINES SP F/125ML,2,3407,0
3760162576726,8613713,,SPECIAL KID NEZ/GORGE SP F/125ML,2,3407,0
3000000254158,8039148,,PYLOOCAIN PDE T/30G,0,0,0
3135858,0,,PYOSTACINE 500MG CPR BT 16,0,40587,54400
3197813,0,,PYRALVEX GEL BUCCAL TB 15G,0,2082,2785
3369852,0,,PYRALVEX SOLUTE EXT. FL 10ML,0,1853,2475
3000000315767,2295560,,PYRANTOX 250MG/5ML SUSP F/15ML,0,1101,1470
3990000006638,8442163,,PYRAMAX 180MG/60MG CPR B/90,0,30539,0
3990000006645,8442186,,PYRAMAX 60MG/20MG GR SUSP BUV SACH B/90,0,18478,0
8016360,0,,P2  CPR   B/2,0,2464,3305
8019252,0,,QUIDEX 500MG CPR B/12,0,3343,4485
8019476,0,,QUIDEX 2% SOL INJ /100ML,0,5113,6855
8035653,0,,QUININE 300MG CPR 10BL10,0,4920,7380
3413501,0,3413501,QUINIMAX 500MG CPR BT 9,0,3793,5070
